0.000071;2.831175
0.000071;2.831175
0.000071;2.829859
0.000400;2.829530
0.000071;2.828544
-0.000258;2.828215
0.000071;2.827886
0.000071;2.826571
0.000400;2.826571
0.000729;2.825913
0.000071;2.824926
0.000071;2.824597
0.000071;2.824269
0.000071;2.823282
0.000071;2.822624
0.000071;2.821638
-0.000258;2.821309
0.000071;2.820651
0.000071;2.819993
0.000071;2.819336
-0.000258;2.818678
0.000071;2.818349
0.000400;2.817691
0.000071;2.817363
0.000071;2.816376
0.000071;2.815718
-0.000258;2.814732
-0.000258;2.814403
0.000071;2.813745
0.000071;2.813088
0.000071;2.812759
0.000400;2.812430
0.000071;2.811114
0.000071;2.811443
-0.000587;2.810457
0.000400;2.809799
0.000071;2.808812
0.000400;2.808155
0.000071;2.807826
0.000071;2.807168
0.000071;2.806182
0.000071;2.805524
0.000400;2.805195
0.000071;2.804537
0.000071;2.803880
0.000071;2.803551
-0.000258;2.802893
-0.000258;2.801906
0.000729;2.801578
0.000400;2.800920
0.000400;2.800262
0.000400;2.799604
-0.000258;2.798947
0.000071;2.798618
-0.000258;2.797960
-0.000258;2.796974
0.000071;2.796645
0.000071;2.795658
-0.000258;2.795001
0.000071;2.794672
0.000400;2.794014
0.000071;2.793356
-0.000258;2.792699
0.000071;2.792370
-0.000258;2.791383
0.000071;2.791054
0.000071;2.790397
0.000071;2.790068
0.000071;2.789410
0.000400;2.788423
0.000071;2.787766
0.000071;2.787766
0.000400;2.786779
0.000071;2.786121
0.000400;2.785464
0.000071;2.785135
-0.000258;2.784477
0.000071;2.783819
0.000729;2.783162
0.000071;2.782504
0.000400;2.781846
0.000400;2.781189
-0.000258;2.780860
0.000071;2.779544
0.000071;2.779544
0.000071;2.778558
0.000071;2.778558
0.000400;2.777242
0.000071;2.776913
0.000071;2.776256
-0.000258;2.775927
-0.000258;2.774612
-0.000258;2.774612
0.000071;2.773625
0.000071;2.772967
-0.000258;2.772638
-0.000258;2.772310
-0.000587;2.771652
0.000071;2.771323
0.000071;2.770008
-0.000587;2.769350
0.000071;2.768692
0.000071;2.768692
0.000071;2.768034
0.000071;2.767377
-0.000258;2.766719
0.000071;2.766061
0.000071;2.765075
0.000071;2.764746
-0.000258;2.764088
0.000071;2.763430
0.000071;2.762773
0.000071;2.762444
-0.000258;2.762115
-0.000258;2.761128
-0.000258;2.760471
0.000071;2.759813
0.000400;2.759484
0.000400;2.758826
-0.000258;2.758498
0.000071;2.757511
0.000071;2.756525
0.000071;2.756196
0.000071;2.755867
0.000071;2.755209
0.000071;2.754223
0.000071;2.753894
0.000071;2.753236
0.000071;2.752578
0.000071;2.752249
0.000071;2.751921
0.000071;2.750934
0.000400;2.750276
-0.000258;2.750276
-0.000258;2.748961
-0.000587;2.748303
-0.000258;2.747974
-0.000258;2.747317
0.000071;2.746659
0.000071;2.746001
-0.000258;2.745343
0.000071;2.745015
0.000071;2.744357
0.000071;2.743699
-0.000258;2.743041
0.000729;2.742713
0.000071;2.741726
0.000071;2.741397
0.000400;2.740739
0.000400;2.740082
0.000400;2.739753
0.000400;2.738766
0.000071;2.738437
0.000071;2.737780
0.000071;2.736793
0.000400;2.736793
0.000071;2.736136
0.000400;2.735478
0.000071;2.734491
0.000071;2.734162
0.000400;2.733505
0.000071;2.732847
0.000071;2.732518
-0.000258;2.731860
0.000071;2.731203
0.000071;2.730545
0.000071;2.729558
0.000071;2.729230
0.000071;2.728901
0.000071;2.727914
0.000071;2.727585
-0.000587;2.726928
0.000071;2.726270
0.000071;2.725941
0.000071;2.724954
0.000071;2.724626
0.000071;2.723968
-0.000258;2.723310
-0.000258;2.722652
0.000071;2.722324
0.000071;2.721666
0.000071;2.721337
0.000071;2.720679
0.000071;2.719693
0.000400;2.719035
0.000400;2.719035
0.000071;2.718049
-0.000258;2.717062
0.000400;2.717062
0.000071;2.716075
0.000071;2.715747
0.000400;2.714760
0.000071;2.714431
0.000400;2.713773
0.000071;2.713445
0.000071;2.712129
0.000400;2.712129
-0.000258;2.711143
0.000071;2.710814
0.000071;2.710156
0.000400;2.709169
0.000400;2.709498
-0.000258;2.708512
0.000729;2.707854
0.000071;2.707525
0.000400;2.706210
0.000071;2.705881
0.000071;2.705552
0.000071;2.705223
0.000071;2.703908
0.000071;2.704237
0.000071;2.702921
-0.000258;2.702592
0.000400;2.701606
-0.000258;2.701606
0.000071;2.700619
0.000071;2.699962
0.000071;2.699633
0.000071;2.698975
0.000071;2.698317
-0.000258;2.697660
-0.001244;2.697331
0.000400;2.697002
0.000071;2.696015
0.000071;2.695358
0.000071;2.694371
0.000071;2.694042
0.000071;2.694042
0.000071;2.693056
0.000071;2.692727
0.000071;2.691740
0.000729;2.691082
0.000071;2.691082
0.000400;2.690096
0.000071;2.689438
0.000071;2.689109
0.000071;2.688452
0.000071;2.687794
0.000400;2.687136
-0.000258;2.686478
0.000400;2.686150
0.000071;2.685821
0.000400;2.684834
0.000400;2.684505
0.000071;2.684176
-0.000258;2.682861
0.000071;2.682532
0.000071;2.681875
-0.000258;2.681217
-0.000587;2.680888
-0.000258;2.680230
0.000071;2.679573
0.000400;2.679244
-0.000258;2.678257
0.000400;2.677599
0.000071;2.677599
-0.000258;2.676613
-0.000258;2.675955
0.000071;2.675297
