4.469862;3.291243
4.469204;3.292229
4.470191;3.292229
4.470191;3.292558
4.469204;3.293545
4.471506;3.293545
4.469862;3.294531
4.469204;3.294860
4.470848;3.294860
4.470519;3.295847
4.469862;3.296175
4.470848;3.296175
4.470519;3.296833
4.469862;3.297162
4.471177;3.297820
4.470519;3.298149
4.469533;3.298806
4.471506;3.299135
4.470519;3.299793
4.470191;3.300122
4.471506;3.300451
4.471506;3.300779
4.470519;3.301108
4.469862;3.301766
4.471177;3.302095
4.470848;3.302424
4.470191;3.302752
4.471177;3.303410
4.471177;3.303739
4.470519;3.304726
4.471177;3.304726
4.471177;3.305054
4.470848;3.305712
4.471835;3.305712
4.471177;3.306699
4.470848;3.306699
4.469862;3.307356
4.471177;3.307685
4.470848;3.308014
4.469533;3.308343
4.469862;3.309330
4.470848;3.309330
4.470519;3.309658
4.470519;3.310316
4.471506;3.310316
4.471177;3.310974
4.470519;3.311303
4.469862;3.311960
4.471177;3.312618
4.471506;3.312947
4.470191;3.312947
4.471506;3.313934
4.470848;3.314591
4.469862;3.314591
4.469862;3.314920
4.470519;3.315249
4.470519;3.315907
4.469862;3.315907
4.471177;3.316893
4.470848;3.317222
4.469862;3.317880
4.471506;3.318209
4.470848;3.318209
4.470191;3.318866
4.471506;3.319195
4.470848;3.319853
4.470519;3.319853
4.471835;3.320511
4.471177;3.320511
4.469862;3.321497
4.469862;3.321826
4.470848;3.322484
4.470848;3.322484
4.470191;3.323470
4.471177;3.323470
4.471177;3.324457
4.469204;3.324457
4.469204;3.324457
4.470848;3.325772
4.469862;3.326101
4.469862;3.326430
4.468875;3.327088
4.470519;3.327417
4.470191;3.327417
4.471835;3.327745
4.471177;3.328732
4.470848;3.328732
4.469862;3.328732
4.471177;3.329390
4.470191;3.330047
4.469533;3.330376
4.469204;3.331034
4.470848;3.331363
4.470191;3.331363
4.469533;3.332021
4.471177;3.332678
4.470519;3.333007
4.469862;3.333665
4.470848;3.334323
4.470191;3.334651
4.470519;3.334651
4.471506;3.334980
4.470848;3.335638
4.470191;3.335967
4.472164;3.336953
4.470848;3.336625
4.471177;3.337282
4.471835;3.337611
4.471177;3.338598
4.470191;3.338927
4.470191;3.338927
4.471177;3.339584
4.470848;3.339584
4.470848;3.340242
4.471177;3.340900
4.470848;3.340571
4.470519;3.341229
4.470191;3.341557
4.469533;3.342544
4.470848;3.343202
4.470191;3.342873
4.469533;3.343859
4.471177;3.343859
4.470519;3.344846
4.470191;3.345175
4.470848;3.345175
4.470519;3.346161
4.470519;3.346490
4.471506;3.346490
4.470848;3.347148
4.470848;3.347148
4.471506;3.347806
4.471177;3.348135
4.470519;3.348463
4.469862;3.349779
4.471177;3.349121
4.470848;3.349779
4.469862;3.350108
4.471506;3.351094
4.470848;3.351423
4.470191;3.351752
4.471177;3.352081
4.471177;3.352410
4.470848;3.352410
4.469533;3.353067
4.471177;3.353396
4.470848;3.354054
4.470191;3.354383
4.470848;3.354712
4.470848;3.354712
4.470191;3.355369
4.469862;3.356027
4.471835;3.356685
4.470191;3.357342
4.470191;3.357342
4.469862;3.357671
4.470848;3.358329
4.470191;3.358658
4.469533;3.358987
4.470848;3.359644
4.470519;3.359973
4.470191;3.360960
4.471177;3.360631
4.470519;3.361289
4.469862;3.361618
4.469862;3.362275
4.470848;3.362604
4.470519;3.363262
4.469533;3.363262
4.470519;3.363920
4.470519;3.363591
4.470191;3.365235
4.471177;3.365235
4.470848;3.365235
4.470191;3.365564
4.469862;3.366222
4.471177;3.366550
4.470519;3.367208
4.469533;3.367537
4.471177;3.367866
4.470191;3.368195
4.469862;3.368852
4.470191;3.368852
4.470519;3.369510
4.470519;3.369839
4.471835;3.370168
0.000400;3.369839
0.000071;3.365893
0.000071;3.362604
-0.000258;3.359316
0.000071;3.355698
-0.000258;3.352410
-0.000258;3.348463
0.000071;3.345504
0.000400;3.341886
0.000400;3.338598
-0.000258;3.334651
0.000071;3.331363
-0.000258;3.328403
0.000071;3.325115
0.000071;3.321168
0.000400;3.318209
0.000071;3.314262
-0.000258;3.311303
-0.000258;3.307356
-0.000258;3.304068
-0.000587;3.301437
0.000400;3.297491
0.000071;3.294531
0.000071;3.291243
0.000071;3.287954
0.000071;3.284337
-0.000258;3.281048
0.000071;3.278088
0.001058;3.274800
0.000071;3.271182
0.000400;3.267894
0.000071;3.264605
0.000071;3.261646
-0.000258;3.257699
0.000400;3.254411
0.000400;3.251451
-0.000258;3.248491
0.000400;3.244874
0.000400;3.241585
-0.000258;3.238297
0.000071;3.234679
0.000071;3.231391
0.000071;3.228431
-0.000258;3.225143
0.000071;3.221525
0.000400;3.218566
0.000071;3.215606
0.000071;3.211988
0.000071;3.209358
0.000071;3.205740
0.000071;3.202452
0.000071;3.199163
0.000071;3.196203
0.000071;3.192586
0.000071;3.189626
0.000071;3.186338
0.000071;3.183378
0.000071;3.180090
0.000071;3.177130
-0.000258;3.173512
-0.000258;3.170553
0.000071;3.167264
0.000071;3.163976
-0.000258;3.161674
0.000071;3.157727
0.000400;3.155097
0.000071;3.151479
-0.000258;3.148191
0.000071;3.145231
0.000071;3.141942
-0.000258;3.138983
0.000071;3.136023
-0.000258;3.132406
0.000071;3.129775
0.000071;3.126486
-0.000258;3.123198
0.000071;3.119909
0.000071;3.116621
0.000071;3.113661
0.000071;3.110701
0.000071;3.107413
0.000071;3.104453
-0.000258;3.101164
0.000400;3.098862
0.000071;3.094916
0.000071;3.091956
0.000400;3.088997
0.000071;3.085708
-0.000258;3.082748
0.000400;3.079460
-0.000258;3.076829
0.000071;3.074198
0.000071;3.070581
0.000071;3.067621
0.000071;3.064333
0.000071;3.061044
-0.000258;3.058084
0.000071;3.055125
-0.000258;3.052494
0.000071;3.049205
0.000071;3.046246
-0.000258;3.042628
0.000071;3.039997
-0.000258;3.036709
-0.000258;3.033749
0.000071;3.031447
0.000071;3.027830
-0.000258;3.024870
0.000071;3.021581
0.000400;3.018951
-0.000258;3.015991
0.000071;3.013031
0.000071;3.009743
0.000071;3.006783
0.000071;3.003494
-0.000258;3.000864
-0.000258;2.997575
0.000071;2.994944
0.000071;2.992313
0.000071;2.989025
-0.000258;2.986065
0.000400;2.982777
0.000400;2.979817
-0.000258;2.977186
0.000071;2.974226
0.000400;2.971267
0.000071;2.968307
0.000400;2.965347
0.000071;2.962059
-0.000258;2.959428
-0.000258;2.956139
0.000071;2.953837
0.000400;2.950549
0.000071;2.947918
0.000071;2.945287
0.000071;2.941670
0.000071;2.939039
0.000071;2.936079
-0.000258;2.933119
-0.000258;2.930160
0.000071;2.927200
-0.000258;2.924240
-0.000258;2.921610
0.000071;2.918650
0.000071;2.916019
-0.000258;2.913059
-0.000258;2.910100
0.000071;2.906811
0.000071;2.903851
0.000071;2.900892
0.000400;2.898261
-0.000258;2.894972
0.000071;2.892670
0.000400;2.889382
0.000071;2.886751
0.000071;2.883791
0.000071;2.881160
0.000400;2.878201
0.000400;2.875241
0.000071;2.872610
0.000071;2.869322
0.000400;2.867020
0.000071;2.863731
-0.000258;2.861100
0.000400;2.858469
0.000400;2.855510
-0.000258;2.852550
-0.000258;2.849262
-0.000258;2.846631
0.000071;2.844000
0.000400;2.841369
0.000400;2.838409
0.000071;2.835778
0.000071;2.832819
0.000071;2.830188
0.000400;2.827228
-0.000258;2.824597
0.000400;2.821967
-0.000258;2.819336
0.000400;2.816047
-0.000258;2.813416
-0.000258;2.810786
-0.000258;2.807826
-0.000258;2.805195
0.000071;2.802235
0.000071;2.799604
-0.000258;2.796316
-0.000258;2.793685
-0.000258;2.791383
-0.000258;2.788095
-0.000258;2.785793
0.000071;2.782833
0.000400;2.780202
0.000071;2.777571
0.000071;2.774612
0.000071;2.771981
0.000400;2.769021
0.000071;2.766390
0.000071;2.763759
0.000071;2.761128
0.000729;2.758498
0.000400;2.755538
0.000071;2.752907
0.000071;2.749947
0.000071;2.747645
-0.000258;2.744357
0.000400;2.742055
0.000071;2.739424
0.000400;2.736793
0.000400;2.733834
0.000071;2.731203
-0.000258;2.728243
0.000071;2.726270
-0.000258;2.723310
0.000071;2.720679
0.000071;2.717720
-0.000258;2.715418
-0.000258;2.712787
-0.000258;2.709827
0.000400;2.707525
-0.000258;2.704894
0.000400;2.701935
0.000400;2.698975
0.000071;2.696673
0.000071;2.693713
-0.000258;2.691082
-0.000258;2.688780
0.000071;2.685821
0.000071;2.682861
0.000400;2.680888
0.000071;2.677928
0.000400;2.675297
0.000071;2.672995
0.000400;2.670036
0.000400;2.667405
0.000071;2.664774
0.000071;2.661814
0.000071;2.659512
0.000071;2.656553
0.000400;2.654580
-0.000258;2.651620
-0.000258;2.648989
0.000400;2.646358
0.000071;2.643727
0.000400;2.641754
-0.000258;2.638795
0.000071;2.636164
0.000071;2.633533
-0.000258;2.630573
0.000071;2.628600
0.000071;2.625969
0.000071;2.623338
0.000071;2.621036
0.000071;2.618406
0.000400;2.615117
0.000400;2.612815
0.000071;2.610184
0.000071;2.607553
-0.000587;2.605251
0.001058;2.602621
0.000071;2.599990
0.000400;2.597688
-0.000258;2.595057
0.000071;2.592426
0.000071;2.590124
0.000071;2.587164
-0.000258;2.584862
0.000400;2.582232
0.000400;2.579601
0.000400;2.576970
0.000400;2.574668
0.000071;2.572037
0.000071;2.569406
0.000071;2.566447
0.000071;2.564145
0.000071;2.562171
0.000400;2.559541
0.000071;2.557239
0.000071;2.554608
0.000729;2.551648
0.000071;2.549675
0.000071;2.546715
0.000071;2.544413
0.000071;2.542111
0.000071;2.539480
0.000071;2.537179
0.000400;2.534548
-0.000258;2.532246
0.000071;2.529615
0.000071;2.526655
-0.000258;2.524353
0.000071;2.522051
0.000071;2.519420
-0.000258;2.517118
0.000071;2.514488
0.000071;2.511857
0.000400;2.509555
0.000071;2.507253
-0.000258;2.504622
0.000400;2.502649
-0.000258;2.500347
0.000400;2.497387
0.000071;2.495085
0.000400;2.492454
0.000400;2.490152
0.000071;2.487521
-0.000258;2.485548
0.000071;2.482918
-0.000587;2.479958
0.000400;2.478314
0.000071;2.475354
0.000071;2.473052
0.000400;2.470421
0.000071;2.468119
0.000400;2.465817
0.000071;2.463515
0.000071;2.460884
-0.000258;2.458582
0.000071;2.456280
0.000071;2.453978
0.000071;2.451347
0.000400;2.449374
0.000400;2.446744
-0.000258;2.444113
0.000071;2.441482
0.000071;2.439509
0.000729;2.437536
0.000071;2.434905
0.000071;2.431945
0.000400;2.429643
0.000071;2.427341
-0.000258;2.424710
0.000071;2.422737
-0.000258;2.420106
0.000071;2.418133
0.000071;2.415831
-0.000258;2.413529
0.000071;2.410898
0.000071;2.408596
0.000071;2.406294
-0.000258;2.403992
0.000400;2.401690
0.000071;2.399060
