4.470519;2.514159
4.470519;2.514488
4.469533;2.515145
4.471177;2.515803
4.470191;2.516132
4.469862;2.517118
4.470848;2.517118
4.470519;2.517447
4.469862;2.517447
4.470848;2.518434
4.470191;2.518434
4.469862;2.519420
4.469533;2.519749
4.470191;2.520407
4.470191;2.520736
4.469862;2.521065
4.470848;2.521722
4.470519;2.522380
4.469862;2.522380
4.471177;2.523038
4.470191;2.523038
4.469862;2.523695
4.471506;2.524024
4.470519;2.525011
4.470519;2.525340
4.469533;2.525669
4.471177;2.526326
4.470191;2.526655
4.469533;2.527313
4.470848;2.527313
4.470191;2.528299
4.469862;2.528628
4.470848;2.529286
4.470848;2.529286
4.470191;2.529286
4.469204;2.529944
4.470519;2.530930
4.469862;2.531588
4.471506;2.531259
4.470519;2.532246
4.470191;2.532246
4.469533;2.532903
4.470191;2.532903
4.470519;2.533890
4.469533;2.534219
4.469533;2.534877
4.470191;2.535205
4.470519;2.535863
4.469204;2.536521
4.472493;2.536192
4.470191;2.537179
4.469862;2.538165
4.470848;2.538494
4.470848;2.538823
4.470191;2.539152
4.470848;2.539480
4.470191;2.539809
4.469533;2.540138
4.470848;2.540796
4.470519;2.541125
4.469862;2.541782
4.471506;2.542111
4.470848;2.542111
4.469862;2.543098
4.471177;2.543427
4.470848;2.543756
4.469862;2.544084
4.471506;2.544742
4.471177;2.544742
4.470191;2.545729
4.469533;2.546058
4.471177;2.546386
4.470519;2.547044
4.470191;2.547702
4.471506;2.548031
4.470519;2.548688
4.470191;2.548688
4.471506;2.549346
4.470848;2.549675
4.470191;2.549675
4.469862;2.550662
4.470848;2.550990
4.470191;2.551319
4.469862;2.551977
4.471177;2.552306
4.469862;2.552964
4.471835;2.552964
4.471177;2.553621
4.470519;2.553950
4.470191;2.554608
4.471177;2.554937
4.470848;2.555594
4.469862;2.556252
4.469862;2.556581
4.471177;2.556581
4.470191;2.556910
4.469862;2.557896
4.470848;2.558225
4.469862;2.558883
4.470191;2.559212
4.469533;2.559541
4.470519;2.559869
4.469862;2.560527
4.471506;2.560856
4.469862;2.561514
4.470519;2.561514
4.469533;2.562171
4.471177;2.562829
4.470191;2.563158
4.470191;2.563816
4.471177;2.564145
4.470519;2.564802
4.470519;2.564473
