4.471177;2.670036
4.470848;2.670693
4.472493;2.671351
4.471506;2.671351
4.471177;2.672009
4.470519;2.672667
4.471506;2.673324
4.471177;2.673653
4.470848;2.674311
4.472164;2.674640
4.471177;2.674969
4.470519;2.675297
4.472493;2.676284
4.471506;2.676613
4.471177;2.676942
4.472164;2.677271
4.471506;2.678257
4.470848;2.678586
4.472164;2.678586
4.471177;2.679573
4.471177;2.680230
4.470519;2.680559
4.471506;2.680888
4.471177;2.681546
4.470191;2.682203
4.471835;2.682861
4.471506;2.682861
4.472493;2.683190
4.471506;2.684505
4.471177;2.684505
4.470519;2.685163
4.471835;2.685821
4.471177;2.685821
4.470519;2.686478
4.471835;2.686478
4.471506;2.687794
4.470519;2.688123
4.472164;2.688452
4.471835;2.689438
4.470848;2.689438
4.472164;2.690096
4.471835;2.691082
4.471177;2.691082
4.471835;2.691411
4.471835;2.691740
4.470848;2.692398
4.472493;2.692727
4.472164;2.693384
4.471177;2.694042
4.471177;2.694371
4.472164;2.694700
4.471177;2.695686
4.472164;2.695686
4.472164;2.696673
4.471506;2.696673
4.471177;2.697331
4.472493;2.697988
4.471835;2.698317
4.471177;2.698646
4.471835;2.699304
4.471835;2.699962
4.470848;2.700619
4.470191;2.700619
4.472164;2.701606
4.471177;2.701935
4.470519;2.701606
4.470191;2.702592
4.471506;2.703250
4.470848;2.703908
4.470519;2.704237
4.471177;2.704894
4.470848;2.705881
4.470848;2.705881
4.471177;2.705881
4.471177;2.706539
4.470519;2.707196
4.471506;2.707854
4.471177;2.708183
4.470191;2.708512
4.471835;2.709169
4.471177;2.709498
4.470848;2.710156
4.471835;2.710485
4.471506;2.711143
4.472821;2.711800
4.472493;2.711471
4.471506;2.712787
4.471177;2.713116
4.470191;2.713773
4.471177;2.714102
4.471177;2.714431
4.472164;2.715089
4.471506;2.715418
4.471177;2.716075
4.470519;2.716075
4.471835;2.716733
4.471506;2.717062
4.470848;2.718377
4.471835;2.718377
4.471506;2.719035
4.470848;2.719035
4.472164;2.720022
4.471177;2.720350
4.471506;2.721008
4.472164;2.721337
4.472164;2.721995
4.471506;2.722324
4.470848;2.722981
4.472164;2.723639
4.471177;2.723968
4.470848;2.724626
4.471835;2.724626
4.471506;2.725612
4.470519;2.725941
4.472164;2.726270
4.471506;2.726928
4.470848;2.727256
4.472164;2.727914
4.471177;2.727914
4.471177;2.729230
4.470519;2.728572
4.472164;2.729558
4.470848;2.730216
4.470519;2.730216
4.472164;2.731203
4.471506;2.731203
4.470519;2.732189
4.471835;2.732518
4.471177;2.733176
4.470519;2.733834
4.472164;2.733834
4.471506;2.734491
4.471506;2.734491
4.470519;2.735149
4.471177;2.735807
4.471177;2.736464
4.470848;2.736793
4.472164;2.737122
4.471177;2.738109
4.470848;2.738437
4.472493;2.738766
4.471506;2.739095
4.470848;2.739753
4.470519;2.740082
4.472164;2.740739
4.471177;2.741397
4.470191;2.742055
4.471835;2.742055
4.471506;2.742713
4.470848;2.743041
4.472164;2.744028
4.471506;2.744028
4.470519;2.744357
4.471835;2.745343
4.471506;2.745672
4.470848;2.746001
4.472164;2.746659
4.471506;2.747645
4.470519;2.747645
4.472493;2.747974
4.471835;2.748632
4.470191;2.748632
4.472164;2.749290
4.471177;2.749947
4.471506;2.750276
4.472493;2.750934
4.472164;2.751263
4.473150;2.751921
4.472493;2.752249
4.472164;2.752578
4.471506;2.753236
4.470848;2.753565
4.472493;2.754223
4.471177;2.754551
4.471506;2.755209
4.472821;2.755538
4.472164;2.755867
4.471177;2.756196
4.472493;2.757182
4.472164;2.757511
4.470848;2.758169
4.470191;2.758498
4.472493;2.759155
4.470519;2.759484
4.470519;2.759813
